GID,Names,Female_Rate,Male_Rate,less_than_49,F49_74,beyond_74,smokrate,GDP,Health_Care_Quality,Health_care_Access,Public_Health,rank,female,male,Age_adjusted_LCM,wind,NO2,Temp,SO2,PM25,ozone,co,rank
9011,"New London County, CT",956.1,1022.5,116.2,904.1,7214.9,0.127,23,27,2,6,3,3,3,33.9,103.2882373,17.338329,53.67503357,0.250204225,24.50029564,42.29457528,0.264958075,2
6109,"Tuolumne County, CA",1275.5,1229.9,150.03,1150,6280.1,0.113,1,4,34,4,3,3,3,31,103.3137834,16.8083992,60.83083089,3.889116645,28.80914095,41.67299953,0.253309772,1
36047,"Kings County, NY",19.22,26.56,1.63,57.87,166.83,0.141,3,26,5,10,1,1,1,20.2,103.339119,23.88290596,57.06270981,0.691105962,31.03230286,35.28910065,0.27661854,1
41047,"Marion County, OR",43.56,33.46,0,0,283.87,0.161,24,13,30,19,1,1,1,30.9,103.3398781,17.92580371,54.56896439,3.920517993,28.76178455,32.14265308,0.234753221,1
36059,"Nassau County, NY",0,31.58,1.86,61.43,203.87,0.141,3,26,5,10,1,1,1,22.3,103.4195976,22.45602703,55.34612846,0.572934747,30.16188145,37.72783089,0.280793041,1
44003,"Kent County, RI",75.51,67.89,0,120.09,448.3,0.149,45,6,4,7,2,3,2,48.5,103.4286747,13.39018214,51.27557564,0.351155408,22.39423847,40.07269287,0.256721213,4
44005,"Newport County, RI",52.94,39.48,0,64.62,258.46,0.149,45,6,4,7,1,2,1,28,103.4286747,16.19728724,51.27557564,0.351155408,22.39423847,40.07269287,0.256721213,1
47155,"Sevier County, TN",68.01,78.75,0,152.21,310.92,0.226,16,15,35,43,2,3,2,48.9,103.4295254,13.99787211,59.28787231,3.569740236,29.14065933,41.25052261,0.262715027,4
47089,"Jefferson County, TN",61.48,89.4,0,161.57,346.85,0.226,16,15,35,43,2,2,3,47.9,103.4465027,14.43155861,59.03466988,4.880137444,29.35161591,41.58494377,0.262556136,4
8069,"Larimer County, CO",644.61,669,77.97,639.09,6407.25,0.146,15,8,28,11,3,3,3,16.5,103.4568614,16.75484446,47.63357544,4.134192793,24.26888857,42.6723547,0.225823247,1
10001,"Kent County, DE",849.3,1005.1,133.6,1064.3,6504.4,0.17,42,12,17,17,3,3,3,36.1,103.4636023,17.30923871,58.60357394,0.771368929,29.81669862,39.21651622,0.274468882,2
34011,"Cumberland County, NJ",51.8,59.1,0,106.05,408.7,0.137,9,20,13,3,1,2,2,46.5,103.5295773,18.44459248,59.50985146,0.76502271,30.50293446,37.88364697,0.271592297,4
37087,"Haywood County, NC",77.6,89.7,0,162.52,300.17,0.172,10,21,22,30,3,3,3,45.1,103.5598984,14.9268891,60.01600011,4.902004719,28.47363536,41.31833267,0.262771716,4
37021,"Buncombe County, NC",49.28,46.32,0,109.62,216.53,0.172,10,21,22,30,1,2,2,31.2,103.6413071,15.15654106,60.2662796,2.585073781,28.31462402,41.66353683,0.25814594,1
16005,"Bannock County, ID",27.18,32.07,0,95.15,0,0.143,38,7,19,26,1,1,1,25.3,103.6500969,17.19656118,47.39240417,3.542988968,21.69815617,37.99513796,0.244657785,1
9003,"Hartford County, CT",907.7,964,101.9,808.3,7485.7,0.127,23,27,2,6,3,3,3,26.2,103.7116915,17.83148956,53.69501305,0.207871181,26.20091852,38.08246803,0.264153336,1
47029,"Cocke County, TN",70.11,137.44,0,260.44,0,0.226,16,15,35,43,3,3,3,61.1,103.82864,14.53119659,59.37903214,5.725552082,29.0502882,41.53349304,0.262537554,5
9009,"New Haven County, CT",935.7,961.9,101.4,858.1,7327.3,0.127,23,27,2,6,3,3,3,29.9,103.8389522,19.04868507,54.87585994,0.26736979,27.74402945,41.22295816,0.284326902,1
32510,"Carson City, NV",77.12,80.18,0,162.06,372.67,0.176,32,18,44,28,3,3,2,48.9,103.8989296,17.14679813,58.59687424,3.924738526,22.38580894,40.68006134,0.260503113,4
36035,"Fulton County, NY",81.91,67.87,0,146.35,397.35,0.141,3,26,5,10,2,3,2,49.8,103.9244537,15.23488092,39.50650501,1.074616879,24.03944683,32.62693787,0.235742968,4
34033,"Salem County, NJ",31.41,58.93,0,87.05,235.71,0.137,9,20,13,3,1,1,2,30.1,104.0957241,18.48946857,58.67451572,0.865657002,31.18104029,38.44831467,0.269994229,1
6101,"Sutter County, CA",842.4,927.5,108.64,920.63,7465.3,0.113,1,4,34,4,3,3,3,29.4,104.1552722,14.44059054,60.97044436,4.205293894,29.93584601,38.7246933,0.249528646,1
31157,"Scotts Bluff County, NE",71.04,69.29,0,0,412.83,0.154,35,28,20,18,2,3,2,50.6,104.1638212,14.02554965,47.00080109,3.639982343,20.12477541,40.55724478,0.225145441,4
36089,"St. Lawrence County, NY",71.98,47.32,0,141.46,269.21,0.141,3,26,5,10,2,3,2,43.1,104.1670164,13.19063871,40.74943161,3.649739836,21.13399655,32.7934529,0.2207468,3
41059,"Umatilla County, OR",32.29,0,0,91.44,270.48,0.161,24,13,30,19,1,1,1,30,104.1699632,18.23022109,55.97931334,4.059240029,29.58045116,33.65749697,0.234425737,1
25005,"Bristol County, MA",47.64,66.56,3.36,128.58,317.53,0.137,12,19,3,2,2,1,2,41.6,104.2185313,15.47742383,50.94435374,0.371610214,25.27672545,37.35762787,0.246449819,3
9007,"Middlesex County, CT",963.1,1030.9,80.9,764.8,6993.3,0.127,23,27,2,6,3,3,3,32.9,104.315731,18.2736969,54.73962021,0.269351769,26.44695473,41.84793472,0.276650995,2
41053,"Polk County, OR",50.02,59.38,0,124.39,314.32,0.161,24,13,30,19,1,2,2,40.1,104.4291382,17.88334783,55.03404744,3.919885397,28.4911747,31.50588544,0.23478428,3
13063,"Clayton County, GA",20.55,29.3,0,88.4,235.58,0.175,8,39,42,29,1,1,1,30.1,104.4369659,18.17183304,63.84112167,1.392343521,36.11170197,42.36819458,0.271276861,1
13187,"Lumpkin County, GA",0,72.05,0,158.21,0,0.175,8,39,42,29,2,1,2,46.6,104.4618645,16.61867809,61.75489426,1.099548578,34.89643669,41.24677531,0.27843671,4
6115,"Yuba County, CA",718.2,831.3,126.59,1207.9,6850.4,0.113,1,4,34,4,3,3,3,43.7,104.5651608,15.30375981,59.89818192,4.084657013,27.83503723,38.87411118,0.249456927,3
36033,"Franklin County, NY",57.82,72.62,0,171.81,0,0.141,3,26,5,10,2,2,2,48.5,104.6463048,12.88543472,42.45838725,2.369012475,19.58035685,32.49362348,0.220916411,4
41043,"Linn County, OR",53.43,62.26,0,124.32,310.68,0.161,24,13,30,19,2,2,2,41,104.7474285,17.99080839,54.3497208,3.921695007,29.36851501,32.50860415,0.234827918,3
25013,"Hampden County, MA",55.16,49.72,0,130.83,269.82,0.137,12,19,3,2,1,2,2,38.3,104.7821083,15.56914082,49.70312691,0.232348654,24.94934607,35.98693848,0.245840114,3
13057,"Cherokee County, GA",36.53,40.82,0,97.02,283.5,0.175,8,39,42,29,1,1,1,34.3,104.8010082,17.65963173,62.20414829,1.836502016,35.89348793,42.0674696,0.27967111,2
13117,"Forsyth County, GA",25.98,27.25,0,63.5,267.94,0.175,8,39,42,29,1,1,1,28.1,104.8177287,17.3434302,62.24251175,1.282912095,36.52760696,42.21188736,0.279690742,1
10003,"New Castle County, DE",814.1,948.8,144,914.4,6995.2,0.17,42,12,17,17,3,3,3,33.5,104.8653412,17.89642334,57.397892,0.878031035,30.74529648,39.22726727,0.27141618,2
30111,"Yellowstone County, MT",48.84,34,0,68.88,314.33,0.172,47,36,36,32,1,1,1,32.9,104.8984768,12.13637825,42.87808521,3.603365467,22.10184119,34.82305717,0.235098074,2
37039,"Cherokee County, NC",0,150.6,0,194.17,277.16,0.172,10,21,22,30,3,1,3,49.4,104.9219742,15.12238884,60.23864555,1.220382541,31.3170228,41.02775065,0.268545796,4
16001,"Ada County, ID",25.4,26.1,0,42.8,284.5,0.143,38,7,19,26,1,1,1,24.1,105.1112261,18.57635951,51.81779861,4.092117906,24.0071907,35.88437176,0.234806282,1
41009,"Columbia County, OR",95.68,57.2,0,226.07,0,0.161,24,13,30,19,2,3,2,47,105.1246338,18.27408504,53.28069992,3.920830536,27.62321053,30.47833939,0.234629166,4
16027,"Canyon County, ID",31.1,31.56,0,78.67,286.51,0.143,38,7,19,26,1,1,1,29.7,105.1950397,18.41579819,52.29265213,4.070123911,25.88169479,35.63602829,0.2350241,1
41041,"Lincoln County, OR",85.17,107.75,0,182.67,245.51,0.161,24,13,30,19,3,3,3,46.8,105.2310916,17.89894312,55.17753497,3.920229933,28.49904511,31.33450023,0.234833139,4
41003,"Benton County, OR",21.54,30.03,0,70,165.04,0.161,24,13,30,19,1,1,1,20.7,105.2759113,17.87406397,55.02143097,3.920304477,28.90972996,31.71307087,0.234848961,1
50007,"Chittenden County, VT",37.05,53.68,0,96.75,0,0.158,50,29,8,16,1,1,2,36.8,105.3530057,12.95727523,45.57015228,1.244505266,20.57895438,33.97542801,0.231812757,2
12086,"Miami-Dade County, FL",24.99,35.15,2.45,66.89,177.07,0.161,4,24,48,13,1,1,1,22.7,105.3780926,13.35453707,75.75263169,1.437530419,29.30562737,32.28531626,0.257002433,1
13291,"Union County, GA",87,92.69,0,131.25,0,0.175,8,39,42,29,3,3,3,41.5,105.4231415,15.94727739,61.05387243,1.192008257,32.80655924,40.86255137,0.269590835,3
36027,"Dutchess County, NY",43.25,46.5,0,98.67,227.53,0.141,3,26,5,10,1,1,2,30.9,105.4842072,19.28306293,49.33372307,0.228333466,25.97378858,35.91727511,0.27496472,1
25021,"Norfolk County, MA",46.38,46.14,2.06,83.93,328.89,0.137,12,19,3,2,1,1,2,34.3,105.582929,14.82574177,50.66154861,0.370380094,26.63888295,34.86953863,0.240053758,2
36081,"Queens County, NY",22.33,27.43,2.02,54.29,156.43,0.141,3,26,5,10,1,1,1,19.2,105.6102753,23.49317741,56.04790497,0.664934337,29.12914085,36.40133286,0.280984223,1
32031,"Washoe County, NV",33.39,33.21,0,74.19,230.45,0.176,32,18,44,28,1,1,1,26.5,105.926801,18.26550033,54.25104141,3.796130327,23.48220101,37.84628461,0.241822289,1
13313,"Whitfield County, GA",49.46,53.79,0,169.75,261.38,0.175,8,39,42,29,1,2,2,44.1,105.9411583,17.00054169,60.88378143,2.364710212,34.40922356,41.79637909,0.260415629,4
25015,"Hampshire County, MA",46.62,35.99,0,61.97,346.91,0.137,12,19,3,2,1,1,1,33.6,105.980394,14.26279235,48.27480087,0.247290638,24.66313629,35.15829468,0.245343883,2
25027,"Worcester County, MA",43.47,44.43,3.46,96.05,278.76,0.137,12,19,3,2,1,1,1,34.5,105.983581,15.30303977,48.91931857,0.370886266,25.88456022,35.1121645,0.240817511,2
25025,"Suffolk County, MA",25.97,26.02,0,75.07,222.98,0.137,12,19,3,2,1,1,1,26.3,105.9861221,15.91112232,51.97515106,0.366811961,27.49430656,32.32787704,0.238845393,1
41039,"Lane County, OR",37.06,43.13,0,87.86,206.65,0.161,24,13,30,19,1,1,1,27.5,106.0210709,17.93616818,53.96970867,3.921906522,29.80833458,32.96830404,0.234932535,1
47011,"Bradley County, TN",57.65,72.24,0,140.67,363.32,0.226,16,15,35,43,2,2,2,49.3,106.1343714,16.34565671,60.00106557,2.127462586,32.82647959,41.81094869,0.275794983,4
6093,"Siskiyou County, CA",1183.5,1556.3,174.06,1320.35,7221.2,0.113,1,4,34,4,3,3,3,46.4,106.2749542,17.27225087,54.62289179,3.862303261,26.67775624,35.58109994,0.235328129,4
13121,"Fulton County, GA",26.03,28.18,1.6,67.77,280.84,0.175,8,39,42,29,1,1,1,28.7,106.5113678,18.2471625,63.66621272,1.887909015,36.29421997,42.31298828,0.271468629,1
13067,"Cobb County, GA",22.47,25.24,1.75,58.97,223.71,0.175,8,39,42,29,1,1,1,24.3,106.5209045,18.12379265,62.89582443,1.717185736,36.20278931,42.55413691,0.274503231,1
25023,"Plymouth County, MA",50.01,48.97,0,102.68,276.36,0.137,12,19,3,2,1,2,2,34,106.5329327,14.9827243,51.34685516,0.388690952,25.93139309,35.56203545,0.242449216,2
36039,"Greene County, NY",66.35,73.23,0,122.19,0,0.141,3,26,5,10,2,2,2,41.5,106.5793241,18.69342327,46.8680013,0.248133806,26.15438747,34.14580972,0.261275362,3
25011,"Franklin County, MA",41.66,61.46,0,140.57,0,0.137,12,19,3,2,1,1,2,26.4,106.633934,14.20631576,47.94337845,0.340560962,24.50018215,33.94640078,0.24044995,1
36021,"Columbia County, NY",77.38,50.44,0,98.27,274.06,0.141,3,26,5,10,2,3,2,36.5,106.67383,17.86860323,47.8325119,0.19239381,25.62466383,34.7104311,0.262101471,2
6113,"Yolo County, CA",568.5,650.3,47.82,735.3,6812.3,0.113,1,4,34,4,3,3,3,22.1,106.7424959,13.80296312,61.62041964,4.196581772,30.22492681,38.65478461,0.24961313,1
36001,"Albany County, NY",39.3,48,0,92.9,279.3,0.141,3,26,5,10,1,1,2,32.8,106.7645264,17.68337517,47.15820007,0.201678225,25.96117897,33.53505262,0.245234909,2
6097,"Sonoma County, CA",815,851.5,75.4,719.3,6292.6,0.113,1,4,34,4,3,3,3,26.8,106.8068831,13.66141442,62.53565025,4.199403558,27.41517421,37.7695154,0.249625048,1
41017,"Deschutes County, OR",40.07,32.7,0,79.11,189.27,0.161,24,13,30,19,1,1,1,24,106.8343344,18.35295492,52.94999373,3.927960105,29.91542804,34.36759022,0.234932592,1
16019,"Bonneville County, ID",18.45,28.59,0,62.91,201.14,0.143,38,7,19,26,1,1,1,22.7,106.8375669,15.60259151,45.98209572,3.494366186,20.74254417,37.41411471,0.244456579,1
50011,"Franklin County, VT",40.35,60.93,0,103.59,0,0.158,50,29,8,16,1,1,2,39.6,106.8550241,12.38150358,45.03364291,1.540945819,20.19640323,33.40714327,0.220476632,3
36019,"Clinton County, NY",89.45,58.03,0,199.67,0,0.141,3,26,5,10,2,3,2,50.6,106.9364596,12.80596594,42.58250393,1.814309164,19.62771173,33.20777199,0.232528636,4
33005,"Cheshire County, NH",49,42.88,0,106.94,194.74,0.157,39,34,5,12,1,2,1,28.5,106.9717148,14.32107964,48.14388885,0.430020839,21.68999214,33.56744003,0.237582482,1
6095,"Solano County, CA",730.2,809.4,93.13,853.53,6479.9,0.113,1,4,34,4,3,3,3,35.9,107.0588926,14.41751919,61.96898588,4.194279353,31.97551346,38.96811485,0.249707775,2
56021,"Laramie County, WY",0,53.56,0,118.06,261.38,0.187,49,43,41,38,1,1,2,33.3,107.0942604,14.59433183,46.98523422,3.963383504,20.05138779,41.52046385,0.222668978,2
9005,"Litchfield County, CT",1020.4,1097.5,145.1,786.1,6988.9,0.127,23,27,2,6,3,3,3,33.3,107.1038876,18.63258529,50.92290354,0.214999953,24.67291117,37.29486609,0.27972791,2
25001,"Barnstable County, MA",71.94,59.93,0,72.73,274.73,0.137,12,19,3,2,2,3,2,30.9,107.1701101,14.69627008,50.94668113,0.380254067,25.00221655,36.67584525,0.239924855,1
36093,"Schenectady County, NY",57.84,51.47,0,0,339.39,0.141,3,26,5,10,1,2,2,40.5,107.2506332,16.98646164,42.89365387,0.12820062,24.61706352,33.25326157,0.239058256,3
25003,"Berkshire County, MA",51.13,84.43,0,128.57,239.27,0.137,12,19,3,2,2,2,3,37.5,107.4027824,15.76256764,47.8078146,0.232959406,25.18724394,34.61562109,0.249194123,2
41035,"Klamath County, OR",0,73.26,0,139.93,0,0.161,24,13,30,19,2,1,2,35.1,107.7103594,18.0058674,52.47223171,3.923795193,30.85902468,35.24047542,0.235137355,2
36083,"Rensselaer County, NY",48.55,57.41,0,116.8,277.4,0.141,3,26,5,10,1,1,2,40.3,107.8774999,15.80266523,46.92761358,0.221791099,25.08492279,33.81262716,0.245009745,3
25017,"Middlesex County, MA",33.21,33.69,2,68.13,252.69,0.137,12,19,3,2,1,1,1,27.4,107.907428,15.09598601,50.35893707,0.413532138,26.66499023,33.68034058,0.239156953,1
36031,"Essex County, NY",112.22,110.16,0,158.37,551.04,0.141,3,26,5,10,3,3,3,62.5,107.9203877,13.67661022,43.19846259,1.464303275,18.9095584,33.87634468,0.233181116,5
6099,"Stanislaus County, CA",745.4,856.5,96.2,1053.58,7508.3,0.113,1,4,34,4,3,3,3,32.6,107.9527872,16.27982655,62.09826001,3.593968196,32.46841396,40.95082508,0.254814831,2
13097,"Douglas County, GA",27.29,40.34,0,79.4,380.77,0.175,8,39,42,29,1,1,1,37.4,108.061615,18.17446899,63.29613876,2.174597204,36.0921669,42.11894989,0.270999044,2
36091,"Saratoga County, NY",51.56,48.46,0,104.12,279.58,0.141,3,26,5,10,1,2,2,34.8,108.2275314,15.70102549,45.21637026,0.915239347,23.86764558,33.29550489,0.236406999,2
6103,"Tehama County, CA",1072.8,1146.3,148.39,1293.9,6489.3,0.113,1,4,34,4,3,3,3,38.8,108.5260006,15.76766621,59.01025477,3.679070061,25.20044942,37.50142719,0.235581883,3
41019,"Douglas County, OR",74.59,96.94,0,155.58,297.07,0.161,24,13,30,19,3,3,3,47.8,108.5630834,17.74889131,54.34410067,3.920852562,30.04167301,33.81917463,0.235047125,4
36113,"Warren County, NY",55.33,73.23,0,0,408.96,0.141,3,26,5,10,2,2,2,38.4,108.5717363,14.60075116,42.64890814,1.285066798,22.08547926,33.14150906,0.234017616,3
23003,"Aroostook County, ME",56.05,90.48,0,132,290.62,0.173,43,14,23,33,2,2,3,39.3,108.6353106,9.981148402,45.04668045,0.87702827,19.28358806,31.84213188,0.21613667,3
13111,"Fannin County, GA",103.9,78.66,0,125.54,386.85,0.175,8,39,42,29,3,3,2,40.5,108.7643967,16.2970891,60.69532299,1.425786108,33.35930729,41.49063206,0.264330111,3
23029,"Washington County, ME",62.46,117.13,0,181,316.66,0.173,43,14,23,33,3,2,3,46.7,108.8418929,0,0,0,0,34.35233331,0,4
23009,"Hancock County, ME",98.84,67.52,0,118.04,422.41,0.173,43,14,23,33,3,3,2,46.6,109.0504652,11.12955173,46.46388002,0.190196002,17.75423874,35.35534363,0.216247752,4
23019,"Penobscot County, ME",50.83,74.25,0,114.17,376.7,0.173,43,14,23,33,2,2,2,42.8,109.2073562,10.5526325,45.65937439,0.202792019,18.29497803,34.2644633,0.216239247,3
23021,"Piscataquis County, ME",0,154.93,0,205.51,0,0.173,43,14,23,33,3,1,3,74.2,109.3019283,10.41625588,45.01276558,0.51625065,18.91263294,33.33916819,0.216328105,5
36115,"Washington County, NY",77.78,69.55,0,144.72,311.1,0.141,3,26,5,10,2,3,2,48.5,109.4060879,14.52444382,46.66901684,0.927238822,23.62137413,33.37872238,0.236467025,4
13123,"Gilmer County, GA",89.23,146.68,0,206.67,505.73,0.175,8,39,42,29,3,3,3,66.9,109.7692642,16.73261452,60.9607296,1.599445462,34.21835518,41.46497917,0.269226015,5
56005,"Campbell County, WY",53.31,41.96,0,122.3,647.67,0.187,49,43,41,38,1,2,1,59.9,109.7898975,10.69102461,43.97119942,3.577647209,15.33710434,38.0179924,0.233621573,5
23025,"Somerset County, ME",90.6,75.7,0,160.69,376.83,0.173,43,14,23,33,3,3,2,51,109.896528,10.72535774,44.61056235,0.662076163,19.22779307,33.72861683,0.216573779,4
41011,"Coos County, OR",79.66,59.66,0,93.48,355.06,0.161,24,13,30,19,2,3,2,37.4,109.9047734,17.5302218,56.03345313,3.919541524,29.13095122,33.56464495,0.23507597,2
50023,"Washington County, VT",57.9,51.64,0,94.23,342.25,0.158,50,29,8,16,1,2,2,37.2,109.9562976,13.06312879,45.26440684,1.14285628,20.95755609,33.26252529,0.228738527,2
23027,"Waldo County, ME",0,81.61,0,105.46,325.25,0.173,43,14,23,33,2,1,2,37.6,110.1802025,10.95604118,45.64525731,0.20052014,19.26179886,35.50400816,0.216516499,2
41029,"Jackson County, OR",56.63,40.77,0,88.66,246.68,0.161,24,13,30,19,1,2,1,30.6,110.1898023,17.54444911,53.79474102,3.920512546,30.18062748,34.56688981,0.235185205,1
41015,"Curry County, OR",85.72,168.75,0,246.94,0,0.161,24,13,30,19,3,3,3,53,110.3847141,17.10642254,56.50651026,3.918710023,28.84205365,33.69590354,0.235177313,5
23013,"Knox County, ME",74.82,60.84,0,135.21,238.49,0.173,43,14,23,33,2,3,2,33.4,110.4061813,11.39956875,46.2185901,0.243605039,20.80171458,35.68386803,0.216782421,2
13213,"Murray County, GA",0,116.42,0,202.95,581.4,0.175,8,39,42,29,3,1,3,65.4,110.8570786,16.84498596,60.77851295,2.030183613,34.37133789,41.78876877,0.260357708,5
41033,"Josephine County, OR",69.14,0,0,131.45,372.83,0.161,24,13,30,19,3,3,1,45.9,111.2512379,17.2525595,55.30971336,3.919245422,29.32844909,34.06940715,0.23519609,4
50021,"Rutland County, VT",54.47,65.94,0,112.57,210.16,0.158,50,29,8,16,2,2,2,36.8,111.2522922,13.9771843,46.50444285,0.983387454,23.94194221,33.25720433,0.236072342,2
23011,"Kennebec County, ME",76.53,83.92,0,154.68,381.12,0.173,43,14,23,33,3,3,2,51.8,111.3482463,10.86393801,44.78817537,0.21571715,20.75536791,34.92300568,0.216782854,5
23015,"Lincoln County, ME",56.57,82.57,0,95.48,322.5,0.173,43,14,23,33,2,2,2,33.9,111.4946289,11.55612357,45.41628418,0.261463407,22.49055862,35.24100266,0.216884753,2
25009,"Essex County, MA",45.02,43.65,2.42,87.34,287.7,0.137,12,19,3,2,1,1,1,32.3,111.8739025,13.97137914,50.6830695,0.491104841,25.03283773,33.62104307,0.231872007,2
33011,"Hillsborough County, NH",42.95,44.83,0,0,0,0.157,39,34,5,12,1,1,1,35.4,111.9731607,13.99017162,49.4353776,0.48479706,20.38754678,34.43776512,0.23811199,2
50027,"Windsor County, VT",67.62,51.92,0,98.59,238.71,0.158,50,29,8,16,2,3,2,34.9,112.0036201,13.72902572,46.73968124,0.552298333,22.61616111,33.10278278,0.235313594,2
23017,"Oxford County, ME",71.63,80.25,0,137.82,284.31,0.173,43,14,23,33,2,3,2,45.7,112.457144,11.6007869,44.15617943,0.462768564,20.43729921,33.72631021,0.217051805,4
23001,"Androscoggin County, ME",61.54,67.88,0,136.45,306.22,0.173,43,14,23,33,2,2,2,47.5,112.7070872,11.60654049,44.32497088,0.279735456,22.91349411,34.04426498,0.217010134,4
33019,"Sullivan County, NH",64.29,79.56,0,163.3,0,0.157,39,34,5,12,2,2,2,42,113.0232258,13.51588869,47.67925453,0.473260187,21.20048475,33.25345993,0.236140385,3
23005,"Cumberland County, ME",44.71,55.28,0,102.57,259.89,0.173,43,14,23,33,1,1,2,34.5,113.320079,12.64698849,45.04538498,0.330454183,25.66422558,34.01183997,0.218383483,2
23031,"York County, ME",70.51,72.08,0,135.87,335.2,0.173,43,14,23,33,2,3,2,44.5,114.8159805,13.09807322,47.41957054,0.46507673,24.08095608,34.54851646,0.228471769,4
33003,"Carroll County, NH",44.47,82.73,0,0,0,0.157,39,34,5,12,2,1,2,33.1,115.6163966,12.88249567,45.20256339,0.420560155,21.30748876,33.27356071,0.225104672,2
33015,"Rockingham County, NH",39.02,50.84,0,0,0,0.157,39,34,5,12,1,1,2,31.2,116.6764221,13.03513122,50.39168485,0.621935129,22.37163639,34.23501078,0.228735325,1
33009,"Grafton County, NH",52.75,49.56,0,87.49,277.81,0.157,39,34,5,12,1,2,2,32.8,116.7134198,13.12317626,45.40459551,0.474034503,20.56559944,32.33779635,0.227822979,2
33001,"Belknap County, NH",90.25,56.15,0,130.37,326.86,0.157,39,34,5,12,2,3,2,42.9,116.9633942,13.08471608,47.3137352,0.56567409,19.49666901,33.74038029,0.228573292,3
33017,"Strafford County, NH",0,56.17,0,0,0,0.157,39,34,5,12,1,1,2,44.8,117.1528625,12.9520963,48.96483707,0.601229474,21.55089951,34.40276241,0.228537455,4
33013,"Merrimack County, NH",43.04,45.51,0,83.73,255.01,0.157,39,34,5,12,1,1,1,31.4,117.1996975,13.30614924,49.15644169,0.618823662,19.8424983,34.14281511,0.229622085,1
56013,"Fremont County, WY",51.2,60.82,0,140.53,0,0.187,49,43,41,38,2,2,2,37.8,118.9200509,11.57125169,44.33755562,3.632460353,16.41826597,40.11073082,0.234374728,2
56025,"Natrona County, WY",37.87,34.78,0,92.32,238.52,0.187,49,43,41,38,1,1,1,28.7,119.9072007,11.66056583,44.56322427,3.604645366,15.043772,40.27347911,0.228941585,1
51510,"Alexandria city, VA",20.6,31.21,0,54.12,307.9,0.164,13,22,14,20,1,1,1,27.7,89.11718559,15.58372164,60.08344269,1.169148088,28.93701077,39.72239304,0.254215583,1
15003,"Honolulu County, HI",34.8,41.9,1.76,76.1,245.1,0.128,40,3,1,1,1,1,1,27.5,100.6794136,17.920816,52.19936409,4.078952026,26.51524677,33.33267097,0.230061054,1
